year,stop,stop_key,effective_pv,unit,winner,result_color_name,color_css
1972,0.153951816439,0.153952,0.153961816439,WY,D,BLUE,blue
1976,0.243159781445,0.243160,0.243169781445,AK,D,BLUE,blue
1976,-0.110478643559,-0.110479,-0.110488643559,AL,R,RED,red
1976,-0.279409511560,-0.279410,-0.279419511560,AR,R,RED,red
1976,0.186306912571,0.186307,0.186316912571,AZ,D,BLUE,blue
1976,0.038435843651,0.038436,0.038445843651,CA,D,BLUE,blue
1976,0.135352565636,0.135353,0.135362565636,CO,D,BLUE,blue
1976,0.072302706842,0.072303,0.072312706842,CT,D,BLUE,blue
1976,-0.033481718812,-0.033482,-0.033491718812,DE,R,RED,red
1976,-0.032191380812,-0.032191,-0.032201380812,FL,R,RED,red
1976,-0.317126510985,-0.317127,-0.317136510985,GA,R,RED,red
1976,-0.004661819856,-0.004662,-0.004671819856,HI,R,RED,red
1976,0.030753942418,0.030754,0.030763942418,IA,D,BLUE,blue
1976,0.248262574114,0.248263,0.248272574114,ID,D,BLUE,blue
1976,0.040348089437,0.040348,0.040358089437,IL,D,BLUE,blue
1976,0.096868943440,0.096869,0.096878943440,IN,D,BLUE,blue
1976,0.096159642209,0.096160,0.096169642209,KS,D,BLUE,blue
1976,-0.051209673272,-0.051210,-0.051219673272,KY,R,RED,red
1976,-0.037174395061,-0.037174,-0.037184395061,LA,R,RED,red
1976,-0.136053414341,-0.136053,-0.136063414341,MA,R,RED,red
1976,-0.040063061810,-0.040063,-0.040073061810,MD,R,RED,red
1976,0.034295647691,0.034296,0.034305647691,ME-01,D,BLUE,blue
1976,0.023489608204,0.023490,0.023499608204,ME-02,D,BLUE,blue
1976,0.029008194890,0.029008,0.029018194890,ME-AL,D,BLUE,blue
1976,0.074570223125,0.074570,0.074580223125,MI,D,BLUE,blue
1976,-0.108100244595,-0.108100,-0.108110244595,MN,R,RED,red
1976,-0.015669159656,-0.015669,-0.015679159656,MO,R,RED,red
1976,0.001846594847,0.001847,0.001836594847,MS,R,RED,red
1976,0.095003328226,0.095003,0.095013328226,MT,D,BLUE,blue
1976,-0.089852510062,-0.089853,-0.089862510062,NC,R,RED,red
1976,0.079185731281,0.079186,0.079195731281,ND,D,BLUE,blue
1976,0.228016796074,0.228017,0.228026796074,NE-AL,D,BLUE,blue
1976,0.133419100122,0.133419,0.133429100122,NH,D,BLUE,blue
1976,0.042219595766,0.042220,0.042229595766,NJ,D,BLUE,blue
1976,0.045300273167,0.045300,0.045310273167,NM,D,BLUE,blue
1976,0.064206730782,0.064207,0.064216730782,NV,D,BLUE,blue
1976,-0.023608616270,-0.023609,-0.023618616270,NY,R,RED,red
1976,0.017941945771,0.017942,0.017931945771,OH,R,RED,red
1976,0.032790896608,0.032791,0.032800896608,OK,D,BLUE,blue
1976,0.022308643698,0.022309,0.022318643698,OR,D,BLUE,blue
1976,-0.005989303717,-0.005989,-0.005999303717,PA,R,RED,red
1976,-0.092171746300,-0.092172,-0.092181746300,RI,R,RED,red
1976,-0.109787983301,-0.109788,-0.109797983301,SC,R,RED,red
1976,0.035401986630,0.035402,0.035411986630,SD,D,BLUE,blue
1976,-0.109344516668,-0.109345,-0.109354516668,TN,R,RED,red
