year,abbr,D_votes,R_votes,T_votes,total_votes,electoral_votes,D_delta,R_delta,total_delta,pres_margin,pres_margin_delta,national_margin,national_margin_delta,relative_margin,relative_margin_delta,third_party_share,third_party_national_share,third_party_relative_share,two_party_margin,two_party_margin_delta,two_party_national_margin,two_party_national_margin_delta,two_party_relative_margin,two_party_relative_margin_delta,color,pres_margin_str,pres_margin_delta_str,national_margin_str,national_margin_delta_str,relative_margin_str,relative_margin_delta_str,third_party_share_str,third_party_national_share_str,third_party_relative_share_str,two_party_margin_str,two_party_margin_delta_str,two_party_national_margin_str,two_party_national_margin_delta_str,two_party_relative_margin_str,two_party_relative_margin_delta_str
1920,IN,511364,696370,55230,1262964,15,177301,355365,544116,-0.146485568868,-0.136828450813,-0.261699416929,-0.292888549124,0.115213848061,0.156060098311,0.04373046262601309,0.05534900194954788,-0.011618539323534786,-0.15318439325215652,-0.14290098476590032,-0.2770329121221477,-0.3097412858595877,0.12384851886999118,0.16684030109368742,red,R+14.6,R+13.7,R+26.2,R+29.3,D+11.5,D+15.6,4.37%,5.53%,-1.16%,R+15.3,R+14.3,R+27.7,R+31.0,D+12.4,D+16.7
1920,KS,185464,369268,15586,570318,10,-129124,91610,-59495,-0.322283357706,-0.380919810113,-0.261699416929,-0.292888549124,-0.060583940777,-0.088031260989,0.02732861315967583,0.05534900194954788,-0.02802038878987205,-0.3313383760085951,-0.39369422138365884,-0.2770329121221477,-0.3097412858595877,-0.054305463886447414,-0.08395293552407113,red,R+32.2,R+38.1,R+26.2,R+29.3,R+6.1,R+8.8,2.73%,5.53%,-2.80%,R+33.1,R+39.4,R+27.7,R+31.0,R+5.4,R+8.4
1920,KY,456497,452480,9731,918708,13,186507,210626,398630,0.004372444781,-0.049727132590,-0.261699416929,-0.292888549124,0.266071861710,0.243161416534,0.010592048833797028,0.05534900194954788,-0.044756953115750855,0.004419253732492682,-0.05055061990087999,-0.2770329121221477,-0.3097412858595877,0.2814521658546404,0.25919066595870777,deepskyblue,D+0.4,R+5.0,R+26.2,R+29.3,D+26.6,D+24.3,1.06%,5.53%,-4.48%,D+0.4,R+5.1,R+27.7,R+31.0,D+28.1,D+25.9
1920,LA,87519,38538,339,126396,10,7644,32072,33414,0.387520174689,-0.401976717182,-0.261699416929,-0.292888549124,0.649219591618,-0.109088168059,0.0026820469002183612,0.05534900194954788,-0.05266695504932952,0.38856231704705013,-0.46165947792868567,-0.2770329121221477,-0.3097412858595877,0.6655952291691978,-0.15191819206909796,deepskyblue,D+38.8,R+40.2,R+26.2,R+29.3,D+64.9,R+10.9,0.27%,5.53%,-5.27%,D+38.9,R+46.2,R+27.7,R+31.0,D+66.6,R+15.2
1920,MA,276691,681153,35874,993718,18,28806,412369,461895,-0.407018892684,-0.367721983750,-0.261699416929,-0.292888549124,-0.145319475755,-0.074833434626,0.03610078513220048,0.05534900194954788,-0.019248216817347397,-0.4222629154643136,-0.38181342072009633,-0.2770329121221477,-0.3097412858595877,-0.1452300033421659,-0.07207213486050859,red,R+40.7,R+36.8,R+26.2,R+29.3,R+14.5,R+7.5,3.61%,5.53%,-1.92%,R+42.2,R+38.2,R+27.7,R+31.0,R+14.5,R+7.2
1920,MD,180626,236117,11700,428443,8,42267,118770,166404,-0.129517812171,-0.209704349290,-0.261699416929,-0.292888549124,0.132181604758,0.083184199834,0.027308183352277898,0.05534900194954788,-0.028040818597269982,-0.1331540061860667,-0.2153265011607642,-0.2770329121221477,-0.3097412858595877,0.143878905936081,0.09441478469882351,red,R+13.0,R+21.0,R+26.2,R+29.3,D+13.2,D+8.3,2.73%,5.53%,-2.80%,R+13.3,R+21.5,R+27.7,R+31.0,D+14.4,D+9.4
1920,ME-AL,58961,136355,2524,197840,6,-5072,66847,61526,-0.391194904974,-0.351030285052,-0.261699416929,-0.292888549124,-0.129495488045,-0.058141735929,0.012757784067933684,0.05534900194954788,-0.0425912178816142,-0.3962501791967888,-0.35525153458577047,-0.2770329121221477,-0.3097412858595877,-0.11921726707464109,-0.04551024872618273,red,R+39.1,R+35.1,R+26.2,R+29.3,R+12.9,R+5.8,1.28%,5.53%,-4.26%,R+39.6,R+35.5,R+27.7,R+31.0,R+11.9,R+4.6
1920,MI,233450,762865,52096,1048411,15,-53325,423768,397438,-0.504968948246,-0.424593878927,-0.261699416929,-0.292888549124,-0.243269531317,-0.131705329804,0.049690436288821846,0.05534900194954788,-0.005658565660726034,-0.5313731099100184,-0.44777454662551297,-0.2770329121221477,-0.3097412858595877,-0.2543401977878707,-0.1380332607659252,red,R+50.5,R+42.5,R+26.2,R+29.3,R+24.3,R+13.2,4.97%,5.53%,-0.57%,R+53.1,R+44.8,R+27.7,R+31.0,R+25.4,R+13.8
1920,MN,142994,519421,73423,735838,12,-36158,339877,348474,-0.511562327578,-0.510550359506,-0.261699416929,-0.292888549124,-0.249862910649,-0.217661810383,0.09978147363957827,0.05534900194954788,0.044432471690030395,-0.5682646075345517,-0.567171760109434,-0.2770329121221477,-0.3097412858595877,-0.29123169541240396,-0.2574304742498463,red,R+51.2,R+51.1,R+26.2,R+29.3,R+25.0,R+21.8,9.98%,5.53%,4.44%,R+56.8,R+56.7,R+27.7,R+31.0,R+29.1,R+25.7
1920,MO,574799,727162,30839,1332800,18,176767,357823,546031,-0.114317977191,-0.150787385620,-0.261699416929,-0.292888549124,0.147381439738,0.142101163504,0.023138505402160864,0.05534900194954788,-0.032210496547387016,-0.11702577880597038,-0.1544170797542731,-0.2770329121221477,-0.3097412858595877,0.16000713331617733,0.15532420610531464,red,R+11.4,R+15.1,R+26.2,R+29.3,D+14.7,D+14.2,2.31%,5.53%,-3.22%,R+11.7,R+15.4,R+27.7,R+31.0,D+16.0,D+15.5
1920,MS,69277,11576,1639,82492,10,-11145,7323,-4187,0.699473888377,-0.179274135943,-0.261699416929,-0.292888549124,0.961173305306,0.113614413181,0.019868593318139942,0.05534900194954788,-0.03548040863140794,0.713653173042435,-0.185892147300051,-0.2770329121221477,-0.3097412858595877,0.9906860851645827,0.12384913855953672,deepskyblue,D+69.9,R+17.9,R+26.2,R+29.3,D+96.1,D+11.4,1.99%,5.53%,-3.55%,D+71.4,R+18.6,R+27.7,R+31.0,D+99.1,D+12.4
1920,MT,57372,109430,12204,179006,4,-43691,42680,1327,-0.290817067584,-0.483934993732,-0.261699416929,-0.292888549124,-0.029117650655,-0.191046444609,0.06817648570438979,0.05534900194954788,0.012827483754841912,-0.3120945792016882,-0.5165662232340338,-0.2770329121221477,-0.3097412858595877,-0.035061667079540504,-0.20682493737444602,red,R+29.1,R+48.4,R+26.2,R+29.3,R+2.9,R+19.1,6.82%,5.53%,1.28%,R+31.2,R+51.7,R+27.7,R+31.0,R+3.5,R+20.7
1920,NATIONAL,9139661,16144093,1481426,26765180,0,12793,7595365,8228595,-0.261699416929,-0.292888549124,-0.261699416929,-0.292888549124,0.000000000000,0.000000000000,0.05534900194954788,0.05534900194954788,0.0,-0.2770329121221477,-0.3097412858595877,-0.2770329121221477,-0.3097412858595877,0.0,0.0,red,R+26.2,R+29.3,R+26.2,R+29.3,EVEN,EVEN,5.53%,5.53%,0.00%,R+27.7,R+31.0,R+27.7,R+31.0,EVEN,EVEN
1920,NC,305447,232848,446,538741,12,137064,111958,248904,0.134756775519,-0.029104291218,-0.261699416929,-0.292888549124,0.396456192448,0.263784257905,0.0008278560569921354,0.05534900194954788,-0.054521145892555745,0.13486842716354416,-0.029312122006271202,-0.2770329121221477,-0.3097412858595877,0.41190133928569184,0.2804291638533165,deepskyblue,D+13.5,R+2.9,R+26.2,R+29.3,D+39.6,D+26.4,0.08%,5.53%,-5.45%,D+13.5,R+2.9,R+27.7,R+31.0,D+41.2,D+28.0
1920,ND,37422,160072,8282,205776,5,-17784,106601,90386,-0.596036466838,-0.611072431826,-0.261699416929,-0.292888549124,-0.334337049909,-0.318183882702,0.04024764792784387,0.05534900194954788,-0.015101354021704011,-0.6210315250083547,-0.6369962645576613,-0.2770329121221477,-0.3097412858595877,-0.343998612886207,-0.32725497869807363,red,R+59.6,R+61.1,R+26.2,R+29.3,R+33.4,R+31.8,4.02%,5.53%,-1.51%,R+62.1,R+63.7,R+27.7,R+31.0,R+34.4,R+32.7
1920,NE-AL,119608,247498,15637,382743,8,-39219,129727,95428,-0.334140663578,-0.477036091941,-0.261699416929,-0.292888549124,-0.072441246649,-0.184147542817,0.040855090752802796,0.05534900194954788,-0.014493911196745084,-0.3483734943040975,-0.49680551478146895,-0.2770329121221477,-0.3097412858595877,-0.07134058218194977,-0.18706422892188124,red,R+33.4,R+47.7,R+26.2,R+29.3,R+7.2,R+18.4,4.09%,5.53%,-1.45%,R+34.8,R+49.7,R+27.7,R+31.0,R+7.1,R+18.7
1920,NH,62662,95196,1234,159092,4,18881,51471,69965,-0.204498026299,-0.205126343195,-0.261699416929,-0.292888549124,0.057201390630,0.087762205928,0.007756518241017776,0.05534900194954788,-0.0475924837085301,-0.20609661847989966,-0.20673657459719447,-0.2770329121221477,-0.3097412858595877,0.07093629364224804,0.10300471126239324,red,R+20.4,R+20.5,R+26.2,R+29.3,D+5.7,D+8.8,0.78%,5.53%,-4.76%,R+20.6,R+20.7,R+27.7,R+31.0,D+7.1,D+10.3
1920,NJ,256887,611541,35515,903943,14,45869,342559,409501,-0.392341110004,-0.275109968636,-0.261699416929,-0.292888549124,-0.130641693075,0.017778580487,0.03928898171676754,0.05534900194954788,-0.016060020232780338,-0.4083861874559549,-0.2876278541226216,-0.2770329121221477,-0.3097412858595877,-0.1313532753338072,0.02211343173696617,red,R+39.2,R+27.5,R+26.2,R+29.3,R+13.1,D+1.8,3.93%,5.53%,-1.61%,R+40.8,R+28.8,R+27.7,R+31.0,R+13.1,D+2.2
1920,NM,46668,57634,1104,105406,3,13141,26482,38619,-0.104035823388,-0.139596636121,-0.261699416929,-0.292888549124,0.157663593541,0.153291913003,0.010473787070944728,0.05534900194954788,-0.04487521487860315,-0.10513700600180245,-0.1418568068645245,-0.2770329121221477,-0.3097412858595877,0.17189590612034525,0.1678844789950632,red,R+10.4,R+14.0,R+26.2,R+29.3,D+15.8,D+15.3,1.05%,5.53%,-4.49%,R+10.5,R+14.2,R+27.7,R+31.0,D+17.2,D+16.8
1920,NV,9851,15479,1864,27194,3,-7925,3352,-6122,-0.206957417077,-0.376515587326,-0.261699416929,-0.292888549124,0.054741999852,-0.083627038202,0.0685445318820328,0.05534900194954788,0.01319552993248492,-0.22218712988551126,-0.411097941509763,-0.2770329121221477,-0.3097412858595877,0.05484578223663644,-0.10135665565017526,red,R+20.7,R+37.7,R+26.2,R+29.3,D+5.5,R+8.4,6.85%,5.53%,1.32%,R+22.2,R+41.1,R+27.7,R+31.0,D+5.5,R+10.1
1920,NY,781238,1871167,246108,2898513,45,21812,991929,1192208,-0.376030399036,-0.305813175268,-0.261699416929,-0.292888549124,-0.114330982107,-0.012924626145,0.08490836508237155,0.05534900194954788,0.029559363132823674,-0.41092103204450303,-0.3378053719701986,-0.2770329121221477,-0.3097412858595877,-0.13388811992235533,-0.02806408611061087,red,R+37.6,R+30.6,R+26.2,R+29.3,R+11.4,R+1.3,8.49%,5.53%,2.96%,R+41.1,R+33.8,R+27.7,R+31.0,R+13.4,R+2.8
1920,OH,780037,1182022,59594,2021653,24,175876,667269,856567,-0.198839761324,-0.275579160819,-0.261699416929,-0.292888549124,0.062859655605,0.017309388305,0.029477857970680428,0.05534900194954788,-0.02587114397886745,-0.20487916010680618,-0.28478521186771005,-0.2770329121221477,-0.3097412858595877,0.07215375201534152,0.024956073991877673,red,R+19.9,R+27.6,R+26.2,R+29.3,D+6.3,D+1.7,2.95%,5.53%,-2.59%,R+20.5,R+28.5,R+27.7,R+31.0,D+7.2,D+2.5
1920,OK,217053,243831,25726,486610,10,68940,146598,193857,-0.055029695238,-0.228828085007,-0.261699416929,-0.292888549124,0.206669721691,0.064060464116,0.05286779967530466,0.05534900194954788,-0.00248120227424322,-0.05810138776785482,-0.26548198496528214,-0.2770329121221477,-0.3097412858595877,0.2189315243542929,0.0442593008943056,red,R+5.5,R+22.9,R+26.2,R+29.3,D+20.7,D+6.4,5.29%,5.53%,-0.25%,R+5.8,R+26.5,R+27.7,R+31.0,D+21.9,D+4.4
1920,OR,80019,143592,14911,238522,5,-40068,16779,-23128,-0.266528873647,-0.240822777717,-0.261699416929,-0.292888549124,-0.004829456718,0.052065771406,0.06251414963818851,0.05534900194954788,0.007165147688640627,-0.2843017561747857,-0.25705995787587926,-0.2770329121221477,-0.3097412858595877,-0.007268844052638002,0.05268132798370846,red,R+26.7,R+24.1,R+26.2,R+29.3,R+0.5,D+5.2,6.25%,5.53%,0.72%,R+28.4,R+25.7,R+27.7,R+31.0,R+0.7,D+5.3
1920,PA,503843,1218216,130557,1852616,38,-17941,514393,555427,-0.385602305065,-0.245268860979,-0.261699416929,-0.292888549124,-0.123902888136,0.047619688144,0.07047170055748196,0.05534900194954788,0.015122698607934082,-0.41483654160513667,-0.2663068742647902,-0.2770329121221477,-0.3097412858595877,-0.13780362948298897,0.043434411594797495,red,R+38.6,R+24.5,R+26.2,R+29.3,R+12.4,D+4.8,7.05%,5.53%,1.51%,R+41.5,R+26.6,R+27.7,R+31.0,R+13.8,D+4.3
1920,RI,55062,107463,5456,167981,5,14668,62605,80165,-0.311945993892,-0.261112432810,-0.261699416929,-0.292888549124,-0.050246576963,0.031776116314,0.03247986379411957,0.05534900194954788,-0.022869138155428306,-0.32241808952468853,-0.2700556816046397,-0.2770329121221477,-0.3097412858595877,-0.04538517740254083,0.03968560425494799,red,R+31.2,R+26.1,R+26.2,R+29.3,R+5.0,D+3.2,3.25%,5.53%,-2.29%,R+32.2,R+27.0,R+27.7,R+31.0,R+4.5,D+4.0
1920,SC,64170,2610,28,66808,9,2324,1060,2856,0.921446533349,-0.021385590744,-0.261699416929,-0.292888549124,1.183145950278,0.271502958380,0.00041911148365465214,0.05534900194954788,-0.05492989046589323,0.921832884097035,-0.029268131739926262,-0.2770329121221477,-0.3097412858595877,1.1988657962191827,0.28047315411966145,deepskyblue,D+92.1,R+2.1,R+26.2,R+29.3,D+118.3,D+27.2,0.04%,5.53%,-5.49%,D+92.2,R+2.9,R+27.7,R+31.0,D+119.9,D+28.0
1920,SD,35938,110692,35607,182237,5,-23253,46475,53295,-0.410202099464,-0.371223333817,-0.261699416929,-0.292888549124,-0.148502682535,-0.078334784694,0.19538842276815355,0.05534900194954788,0.14003942081860565,-0.5098138170906363,-0.4690871219006973,-0.2770329121221477,-0.3097412858595877,-0.23278090496848863,-0.15934583604110955,red,R+41.0,R+37.1,R+26.2,R+29.3,R+14.9,R+7.8,19.54%,5.53%,14.00%,R+51.0,R+46.9,R+27.7,R+31.0,R+23.3,R+15.9
1920,TN,206558,219829,2239,428626,12,53278,103606,156436,-0.030961724207,-0.167105594298,-0.261699416929,-0.292888549124,0.230737692722,0.125782954826,0.00522366818625095,0.05534900194954788,-0.05012533376329693,-0.031124307260774836,-0.168625559565944,-0.2770329121221477,-0.3097412858595877,0.24590860486137286,0.14111572629364372,red,R+3.1,R+16.7,R+26.2,R+29.3,D+23.1,D+12.6,0.52%,5.53%,-5.01%,R+3.1,R+16.9,R+27.7,R+31.0,D+24.6,D+14.1
1920,TX,288767,114538,83336,486641,20,2253,49539,114174,0.358023676591,-0.236700151292,-0.261699416929,-0.292888549124,0.619723093520,0.056188397832,0.17124738770469403,0.05534900194954788,0.11589838575514615,0.43200307459614934,-0.19817276527321542,-0.2770329121221477,-0.3097412858595877,0.709035986718297,0.11156852058637234,deepskyblue,D+35.8,R+23.7,R+26.2,R+29.3,D+62.0,D+5.6,17.12%,5.53%,11.59%,D+43.2,R+19.8,R+27.7,R+31.0,D+70.9,D+11.2
1920,UT,56639,81555,7634,145828,4,-27506,27418,2682,-0.170858819980,-0.380490943825,-0.261699416929,-0.292888549124,0.090840596949,-0.087602394702,0.05234934306168911,0.05534900194954788,-0.002999658887858768,-0.18029726326758036,-0.39730309193653224,-0.2770329121221477,-0.3097412858595877,0.09673564885456734,-0.0875618060769445,red,R+17.1,R+38.0,R+26.2,R+29.3,D+9.1,R+8.8,5.23%,5.53%,-0.30%,R+18.0,R+39.7,R+27.7,R+31.0,D+9.7,R+8.8
1920,VA,141670,87456,1907,231033,12,39830,39072,79008,0.234659117962,-0.116967259279,-0.261699416929,-0.292888549124,0.496358534891,0.175921289844,0.008254232079399912,0.05534900194954788,-0.04709476987014797,0.23661216972320906,-0.1192297729756939,-0.2770329121221477,-0.3097412858595877,0.5136450818453567,0.19051151288389379,deepskyblue,D+23.5,R+11.7,R+26.2,R+29.3,D+49.6,D+17.6,0.83%,5.53%,-4.71%,D+23.7,R+11.9,R+27.7,R+31.0,D+51.4,D+19.1
1920,VT,20919,68212,830,89961,4,-1789,27962,25486,-0.525705583531,-0.253631136070,-0.261699416929,-0.292888549124,-0.264006166602,0.039257413053,0.009226220250997655,0.05534900194954788,-0.046122781698550226,-0.5306010254569118,-0.2519708275471942,-0.2770329121221477,-0.3097412858595877,-0.2535681133347641,0.057770458312393524,red,R+52.6,R+25.4,R+26.2,R+29.3,R+26.4,D+3.9,0.92%,5.53%,-4.61%,R+53.1,R+25.2,R+27.7,R+31.0,R+25.4,D+5.8
1920,WA,84298,223137,91280,398715,7,-99090,55929,17721,-0.348216144364,-0.390684004750,-0.261699416929,-0.292888549124,-0.086516727435,-0.097795455626,0.22893545514966832,0.05534900194954788,0.17358645320012045,-0.451604404182998,-0.4977543887806546,-0.2770329121221477,-0.3097412858595877,-0.17457149206085032,-0.18801310292106685,red,R+34.8,R+39.1,R+26.2,R+29.3,R+8.7,R+9.8,22.89%,5.53%,17.36%,R+45.2,R+49.8,R+27.7,R+31.0,R+17.5,R+18.8
1920,WI,113422,498576,89282,701280,13,-77941,277754,254146,-0.549215719827,-0.483331667171,-0.261699416929,-0.292888549124,-0.287516302898,-0.190443118048,0.12731291352954596,0.05534900194954788,0.07196391157999808,-0.6293386579694705,-0.5578683230470449,-0.2770329121221477,-0.3097412858595877,-0.3523057458473228,-0.2481270371874572,red,R+54.9,R+48.3,R+26.2,R+29.3,R+28.8,R+19.0,12.73%,5.53%,7.20%,R+62.9,R+55.8,R+27.7,R+31.0,R+35.2,R+24.8
1920,WV,220789,282007,7146,509942,8,80386,138883,220090,-0.120048946743,-0.110661397235,-0.261699416929,-0.292888549124,0.141650470186,0.182227151889,0.014013358381933632,0.05534900194954788,-0.041335643567614246,-0.12175514522788566,-0.1121581756271069,-0.2770329121221477,-0.3097412858595877,0.15527776689426204,0.19758311023248082,red,R+12.0,R+11.1,R+26.2,R+29.3,D+14.2,D+18.2,1.40%,5.53%,-4.13%,R+12.2,R+11.2,R+27.7,R+31.0,D+15.5,D+19.8
1920,WY,17429,35091,2180,54700,3,-10887,13393,2860,-0.322888482633,-0.450550519670,-0.261699416929,-0.292888549124,-0.061189065704,-0.157661970546,0.03985374771480804,0.05534900194954788,-0.015495254234739839,-0.3362909367859863,-0.4686138863601056,-0.2770329121221477,-0.3097412858595877,-0.059258024663838615,-0.15887260050051782,red,R+32.3,R+45.1,R+26.2,R+29.3,R+6.1,R+15.8,3.99%,5.53%,-1.55%,R+33.6,R+46.9,R+27.7,R+31.0,R+5.9,R+15.9
1924,AL,112966,45005,8622,166593,12,-46999,-29551,-71045,0.407946312270,0.048538305133,-0.252174451570,0.009524965359,0.660120763840,0.039013339774,0.05175487565503953,0.17139422142551836,-0.11963934577047883,0.4302118743313646,0.06602700389332278,-0.30433585921146267,-0.027302947089314966,0.7345477335428272,0.09332995098263774,deepskyblue,D+40.8,D+4.9,R+25.2,D+1.0,D+66.0,D+3.9,5.18%,17.14%,-11.96%,D+43.0,D+6.6,R+30.4,R+2.7,D+73.5,D+9.3
1924,AR,84795,40564,13173,138532,9,-22614,-30553,-45105,0.319283631219,0.121654613102,-0.252174451570,0.009524965359,0.571458082789,0.112129647743,0.09508994311783558,0.17139422142551836,-0.07630427830768277,0.3528346588597548,0.14954774266827567,-0.30433585921146267,-0.027302947089314966,0.6571705180712175,0.17685068975759066,deepskyblue,D+31.9,D+12.2,R+25.2,D+1.0,D+57.1,D+11.2,9.51%,17.14%,-7.63%,D+35.3,D+15.0,R+30.4,R+2.7,D+65.7,D+17.7
1924,AZ,26235,30516,17210,73961,3,-3311,-6500,7399,-0.057881856654,0.054344338472,-0.252174451570,0.009524965359,0.194292594916,0.044819373113,0.2326902015927313,0.17139422142551836,0.06129598016721294,-0.07543479410054449,0.036791401025803874,-0.30433585921146267,-0.027302947089314966,0.22890106511091818,0.06409434811511883,red,R+5.8,D+5.4,R+25.2,D+1.0,D+19.4,D+4.5,23.27%,17.14%,6.13%,R+7.5,D+3.7,R+30.4,R+2.7,D+22.9,D+6.4
1924,CA,105514,733250,443136,1281900,13,-123677,108258,337850,-0.489691863640,-0.070433349790,-0.252174451570,0.009524965359,-0.237517412070,-0.079958315149,0.345686871050784,0.17139422142551836,0.17429264962526564,-0.7484059878583249,-0.28503806786928276,-0.30433585921146267,-0.027302947089314966,-0.44407012864686224,-0.2577351207799678,red,R+49.0,R+7.0,R+25.2,D+1.0,R+23.8,R+8.0,34.57%,17.14%,17.43%,R+74.8,R+28.5,R+30.4,R+2.7,R+44.4,R+25.8
1924,CO,75238,195171,71851,342260,6,-29698,21923,50207,-0.350414889265,-0.116512138737,-0.252174451570,0.009524965359,-0.098240437695,-0.126037104096,0.20993104657278092,0.17139422142551836,0.03853682514726256,-0.4435244389055098,-0.19796035182645422,-0.30433585921146267,-0.027302947089314966,-0.13918857969404713,-0.17065740473713925,red,R+35.0,R+11.7,R+25.2,D+1.0,R+9.8,R+12.6,20.99%,17.14%,3.85%,R+44.4,R+19.8,R+30.4,R+2.7,R+13.9,R+17.1
1924,CT,110184,246322,43789,400295,7,-10537,17084,34777,-0.340094180542,-0.043208664644,-0.252174451570,0.009524965359,-0.087919728972,-0.052733630003,0.10939182353014652,0.17139422142551836,-0.06200239789537183,-0.3818673458511217,-0.07178245019191593,-0.30433585921146267,-0.027302947089314966,-0.07753148663965903,-0.04447950310260096,red,R+34.0,R+4.3,R+25.2,D+1.0,R+8.8,R+5.3,10.94%,17.14%,-6.20%,R+38.2,R+7.2,R+30.4,R+2.7,R+7.8,R+4.4
1924,DE,33445,52441,4999,90885,3,-6466,-417,-3990,-0.209011388018,-0.072547619902,-0.252174451570,0.009524965359,0.043163063552,-0.082072585261,0.05500357594762612,0.17139422142551836,-0.11639064547789224,-0.22117690892578534,-0.08161520189002985,-0.30433585921146267,-0.027302947089314966,0.08315895028567732,-0.05431225480071489,red,R+20.9,R+7.3,R+25.2,D+1.0,D+4.3,R+8.2,5.50%,17.14%,-11.64%,R+22.1,R+8.2,R+30.4,R+2.7,D+8.3,R+5.4
1924,FL,62083,30633,16438,109154,6,-28432,-14220,-36527,0.288125034355,-0.025313231445,-0.252174451570,0.009524965359,0.540299485925,-0.034838196804,0.1505945728053942,0.17139422142551836,-0.02079964862012415,0.3392079037059407,0.0018903692812613504,-0.30433585921146267,-0.027302947089314966,0.6435437629174035,0.029193316370576428,deepskyblue,D+28.8,R+2.5,R+25.2,D+1.0,D+54.0,R+3.5,15.06%,17.14%,-2.08%,D+33.9,D+0.2,R+30.4,R+2.7,D+64.4,D+2.9
1924,GA,123200,30300,13077,166577,14,16038,-10789,18326,0.557700042623,0.112016708278,-0.252174451570,0.009524965359,0.809874494193,0.102491742919,0.07850423527857987,0.17139422142551836,-0.09288998614693848,0.6052117263843648,0.1595283920392339,-0.30433585921146267,-0.027302947089314966,0.9095475855958275,0.18683133912854888,deepskyblue,D+55.8,D+11.2,R+25.2,D+1.0,D+81.0,D+10.2,7.85%,17.14%,-9.29%,D+60.5,D+16.0,R+30.4,R+2.7,D+91.0,D+18.7
1924,IA,162600,537635,276725,976960,13,-65321,-97039,81878,-0.383879585653,0.070551405027,-0.252174451570,0.009524965359,-0.131705134083,0.061026439668,0.28325110547002946,0.17139422142551836,0.1118568840445111,-0.5355844823523531,-0.06403873956460221,-0.30433585921146267,-0.027302947089314966,-0.23124862314089045,-0.03673579247528724,red,R+38.4,D+7.1,R+25.2,D+1.0,R+13.2,D+6.1,28.33%,17.14%,11.19%,R+53.6,R+6.4,R+30.4,R+2.7,R+23.1,R+3.7
1924,ID,24256,69879,54160,148295,4,-22323,-19096,12671,-0.307650291648,0.004949248256,-0.252174451570,0.009524965359,-0.055475840078,-0.004575717103,0.36521797767962505,0.17139422142551836,0.1938237562541067,-0.4846550167312902,-0.17189405062184304,-0.30433585921146267,-0.027302947089314966,-0.18031915751982752,-0.14459110353252808,red,R+30.8,D+0.5,R+25.2,D+1.0,R+5.5,R+0.5,36.52%,17.14%,19.38%,R+48.5,R+17.2,R+30.4,R+2.7,R+18.0,R+14.5
1924,IL,576975,1453321,439771,2470067,29,42580,32841,375353,-0.354786327658,0.068223687074,-0.252174451570,0.009524965359,-0.102611876088,0.058698721715,0.17804010984317428,0.17139422142551836,0.006645888417655926,-0.43163459909294016,0.021634791533058917,-0.30433585921146267,-0.027302947089314966,-0.1272987398814775,0.04893773862237388,red,R+35.5,D+6.8,R+25.2,D+1.0,R+10.3,D+5.9,17.80%,17.14%,0.66%,R+43.2,D+2.2,R+30.4,R+2.7,R+12.7,D+4.9
1924,IN,492245,703042,77103,1272390,15,-19119,6672,9426,-0.165670116867,-0.019184547999,-0.252174451570,0.009524965359,0.086504334703,-0.028709513357,0.0605969867729234,0.17139422142551836,-0.11079723465259496,-0.1763568080302053,-0.023172414778048767,-0.30433585921146267,-0.027302947089314966,0.12797905118125738,0.0041305323112662,red,R+16.6,R+1.9,R+25.2,D+1.0,D+8.7,R+2.9,6.06%,17.14%,-11.08%,R+17.6,R+2.3,R+30.4,R+2.7,D+12.8,D+0.4
1924,KS,156319,407671,98464,662454,10,-29145,38403,92136,-0.379425590305,-0.057142232599,-0.252174451570,0.009524965359,-0.127251138735,-0.066667197958,0.1486352259930501,0.17139422142551836,-0.02275899543246826,-0.4456674763736946,-0.11432910036509947,-0.30433585921146267,-0.027302947089314966,-0.14133161716223192,-0.0870261532757845,red,R+37.9,R+5.7,R+25.2,D+1.0,R+12.7,R+6.7,14.86%,17.14%,-2.28%,R+44.6,R+11.4,R+30.4,R+2.7,R+14.1,R+8.7
1924,KY,374855,398966,41511,815332,13,-81642,-53514,-103376,-0.029572002571,-0.033944447352,-0.252174451570,0.009524965359,0.222602448999,-0.043469412711,0.05091300231071515,0.17139422142551836,-0.12048121911480321,-0.031158368666655466,-0.03557762239914815,-0.30433585921146267,-0.027302947089314966,0.2731774905448072,-0.008274675309833168,red,R+3.0,R+3.4,R+25.2,D+1.0,D+22.3,R+4.3,5.09%,17.14%,-12.05%,R+3.1,R+3.6,R+30.4,R+2.7,D+27.3,R+0.8
1924,LA,93218,24670,4063,121951,10,5699,-13868,-4445,0.562094611770,0.174574437081,-0.252174451570,0.009524965359,0.814269063340,0.165049471722,0.03331665996998794,0.17139422142551836,-0.1380775614555304,0.5814671552660152,0.1929048382189651,-0.30433585921146267,-0.027302947089314966,0.8858030144774779,0.2202077853082801,deepskyblue,D+56.2,D+17.5,R+25.2,D+1.0,D+81.4,D+16.5,3.33%,17.14%,-13.81%,D+58.1,D+19.3,R+30.4,R+2.7,D+88.6,D+22.0
